"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","QGDP","TOT","PC_CHGPY","Q","1961-Q1",7.45029,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1961-Q2",5.002099,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1961-Q3",3.57695,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1961-Q4",2.996161,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1962-Q1",3.466854,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1962-Q2",5.112241,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1962-Q3",5.465212,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1962-Q4",4.759933,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1963-Q1",-0.372461,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1963-Q2",3.021411,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1963-Q3",4.102017,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1963-Q4",4.832455,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1964-Q1",10.127128,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1964-Q2",6.688293,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1964-Q3",4.182534,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1964-Q4",5.091161,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1965-Q1",5.36137,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1965-Q2",5.732237,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1965-Q3",5.341683,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1965-Q4",4.549873,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1966-Q1",4.73437,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1966-Q2",3.424304,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1966-Q3",2.86622,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1966-Q4",0.657536,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1967-Q1",-1.629791,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1967-Q2",-2.237879,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1967-Q3",0,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1967-Q4",2.892641,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1968-Q1",4.617509,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1968-Q2",5.761267,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1968-Q3",5.5347,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1968-Q4",5.767579,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1969-Q1",7.174888,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1969-Q2",7.712806,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1969-Q3",7.663339,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1969-Q4",7.692304,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1970-Q1",3.372586,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1970-Q2",6.120868,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1970-Q3",5.829537,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1970-Q4",5.111266,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1971-Q1",4.763644,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1971-Q2",2.872244,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1971-Q3",2.733086,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1971-Q4",1.783876,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1972-Q1",3.882471,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1972-Q2",3.408694,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1972-Q3",4.024254,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1972-Q4",5.729688,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1973-Q1",7.083374,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1973-Q2",6.141302,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1973-Q3",4.05874,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1973-Q4",2.721524,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1974-Q1",2.177399,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1974-Q2",1.349933,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1974-Q3",1.018886,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1974-Q4",-0.504301,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1975-Q1",-1.907951,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1975-Q2",-2.325179,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1975-Q3",-1.262668,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1975-Q4",1.965095,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1976-Q1",3.478331,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1976-Q2",5.545306,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1976-Q3",4.440716,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1976-Q4",4.324486,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1977-Q1",4.278413,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1977-Q2",3.334568,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1977-Q3",3.273852,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1977-Q4",3.141081,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1978-Q1",2.689233,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1978-Q2",2.515067,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1978-Q3",3.889418,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1978-Q4",3.326126,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1979-Q1",3.029295,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1979-Q2",5.809207,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1979-Q3",4.439656,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1979-Q4",3.865567,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1980-Q1",4.568469,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1980-Q2",0.766209,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1980-Q3",0.366439,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1980-Q4",-0.377487,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1981-Q1",0.0066,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1981-Q2",0.40335,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1981-Q3",1.06881,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1981-Q4",1.123387,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1982-Q1",0.308727,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1982-Q2",-0.059283,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1982-Q3",-1.307092,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1982-Q4",-0.992585,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1983-Q1",-0.468227,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1983-Q2",1.202617,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1983-Q3",1.999915,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1983-Q4",3.163684,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1984-Q1",3.589301,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1984-Q2",0.895352,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1984-Q3",3.859432,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1984-Q4",3.304748,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1985-Q1",1.400568,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1985-Q2",4.055949,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1985-Q3",2.616636,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1985-Q4",2.370542,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1986-Q1",2.342773,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1986-Q2",2.49318,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1986-Q3",1.922379,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1986-Q4",2.324731,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1987-Q1",0.33052,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1987-Q2",1.415956,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1987-Q3",1.369527,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1987-Q4",1.974542,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1988-Q1",3.651101,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1988-Q2",3.212996,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1988-Q3",3.66499,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1988-Q4",3.234052,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1989-Q1",5.267745,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1989-Q2",3.809604,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1989-Q3",3.583956,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1989-Q4",3.564769,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1990-Q1",4.621031,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1990-Q2",4.713887,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1990-Q3",5.951496,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1990-Q4",6.581615,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1991-Q1",7.35985,
"DEU","QGDP","TOT","PC_CHGPY","Q","1991-Q2",6.296629,
"DEU","QGDP","TOT","PC_CHGPY","Q","1991-Q3",3.876438,
"DEU","QGDP","TOT","PC_CHGPY","Q","1991-Q4",3.380761,
"DEU","QGDP","TOT","PC_CHGPY","Q","1992-Q1",2.065159,
"DEU","QGDP","TOT","PC_CHGPY","Q","1992-Q2",1.843112,
"DEU","QGDP","TOT","PC_CHGPY","Q","1992-Q3",1.860867,
"DEU","QGDP","TOT","PC_CHGPY","Q","1992-Q4",0.267344,
"DEU","QGDP","TOT","PC_CHGPY","Q","1993-Q1",-1.956706,
"DEU","QGDP","TOT","PC_CHGPY","Q","1993-Q2",-1.245673,
"DEU","QGDP","TOT","PC_CHGPY","Q","1993-Q3",-0.481115,
"DEU","QGDP","TOT","PC_CHGPY","Q","1993-Q4",-0.266627,
"DEU","QGDP","TOT","PC_CHGPY","Q","1994-Q1",1.873406,
"DEU","QGDP","TOT","PC_CHGPY","Q","1994-Q2",2.145397,
"DEU","QGDP","TOT","PC_CHGPY","Q","1994-Q3",2.268418,
"DEU","QGDP","TOT","PC_CHGPY","Q","1994-Q4",3.556396,
"DEU","QGDP","TOT","PC_CHGPY","Q","1995-Q1",1.792192,
"DEU","QGDP","TOT","PC_CHGPY","Q","1995-Q2",2.293362,
"DEU","QGDP","TOT","PC_CHGPY","Q","1995-Q3",1.761927,
"DEU","QGDP","TOT","PC_CHGPY","Q","1995-Q4",0.630702,
"DEU","QGDP","TOT","PC_CHGPY","Q","1996-Q1",0.141032,
"DEU","QGDP","TOT","PC_CHGPY","Q","1996-Q2",0.738647,
"DEU","QGDP","TOT","PC_CHGPY","Q","1996-Q3",0.906306,
"DEU","QGDP","TOT","PC_CHGPY","Q","1996-Q4",1.594324,
"DEU","QGDP","TOT","PC_CHGPY","Q","1997-Q1",1.889082,
"DEU","QGDP","TOT","PC_CHGPY","Q","1997-Q2",1.876677,
"DEU","QGDP","TOT","PC_CHGPY","Q","1997-Q3",1.844654,
"DEU","QGDP","TOT","PC_CHGPY","Q","1997-Q4",1.831461,
"DEU","QGDP","TOT","PC_CHGPY","Q","1998-Q1",3.33869,
"DEU","QGDP","TOT","PC_CHGPY","Q","1998-Q2",1.569442,
"DEU","QGDP","TOT","PC_CHGPY","Q","1998-Q3",1.741676,
"DEU","QGDP","TOT","PC_CHGPY","Q","1998-Q4",0.574401,
"DEU","QGDP","TOT","PC_CHGPY","Q","1999-Q1",0.796071,
"DEU","QGDP","TOT","PC_CHGPY","Q","1999-Q2",1.198699,
"DEU","QGDP","TOT","PC_CHGPY","Q","1999-Q3",1.864106,
"DEU","QGDP","TOT","PC_CHGPY","Q","1999-Q4",3.13325,
"DEU","QGDP","TOT","PC_CHGPY","Q","2000-Q1",3.399621,
"DEU","QGDP","TOT","PC_CHGPY","Q","2000-Q2",4.250585,
"DEU","QGDP","TOT","PC_CHGPY","Q","2000-Q3",3.043905,
"DEU","QGDP","TOT","PC_CHGPY","Q","2000-Q4",1.906413,
"DEU","QGDP","TOT","PC_CHGPY","Q","2001-Q1",2.503228,
"DEU","QGDP","TOT","PC_CHGPY","Q","2001-Q2",1.618475,
"DEU","QGDP","TOT","PC_CHGPY","Q","2001-Q3",1.453297,
"DEU","QGDP","TOT","PC_CHGPY","Q","2001-Q4",1.671763,
"DEU","QGDP","TOT","PC_CHGPY","Q","2002-Q1",-0.85282,
"DEU","QGDP","TOT","PC_CHGPY","Q","2002-Q2",-0.387257,
"DEU","QGDP","TOT","PC_CHGPY","Q","2002-Q3",0.323835,
"DEU","QGDP","TOT","PC_CHGPY","Q","2002-Q4",0.254079,
"DEU","QGDP","TOT","PC_CHGPY","Q","2003-Q1",-0.716319,
"DEU","QGDP","TOT","PC_CHGPY","Q","2003-Q2",-1.040594,
"DEU","QGDP","TOT","PC_CHGPY","Q","2003-Q3",-0.779371,
"DEU","QGDP","TOT","PC_CHGPY","Q","2003-Q4",-0.337934,
"DEU","QGDP","TOT","PC_CHGPY","Q","2004-Q1",0.993514,
"DEU","QGDP","TOT","PC_CHGPY","Q","2004-Q2",1.394163,
"DEU","QGDP","TOT","PC_CHGPY","Q","2004-Q3",0.410338,
"DEU","QGDP","TOT","PC_CHGPY","Q","2004-Q4",0.046783,
"DEU","QGDP","TOT","PC_CHGPY","Q","2005-Q1",0.202014,
"DEU","QGDP","TOT","PC_CHGPY","Q","2005-Q2",0.259282,
"DEU","QGDP","TOT","PC_CHGPY","Q","2005-Q3",1.287261,
"DEU","QGDP","TOT","PC_CHGPY","Q","2005-Q4",1.861106,
"DEU","QGDP","TOT","PC_CHGPY","Q","2006-Q1",2.851796,
"DEU","QGDP","TOT","PC_CHGPY","Q","2006-Q2",4.05625,
"DEU","QGDP","TOT","PC_CHGPY","Q","2006-Q3",3.988473,
"DEU","QGDP","TOT","PC_CHGPY","Q","2006-Q4",5.082606,
"DEU","QGDP","TOT","PC_CHGPY","Q","2007-Q1",4.133547,
"DEU","QGDP","TOT","PC_CHGPY","Q","2007-Q2",3.214015,
"DEU","QGDP","TOT","PC_CHGPY","Q","2007-Q3",2.956979,
"DEU","QGDP","TOT","PC_CHGPY","Q","2007-Q4",2.060784,
"DEU","QGDP","TOT","PC_CHGPY","Q","2008-Q1",2.676283,
"DEU","QGDP","TOT","PC_CHGPY","Q","2008-Q2",1.561016,
"DEU","QGDP","TOT","PC_CHGPY","Q","2008-Q3",0.411845,
"DEU","QGDP","TOT","PC_CHGPY","Q","2008-Q4",-1.826611,
"DEU","QGDP","TOT","PC_CHGPY","Q","2009-Q1",-7.027831,
"DEU","QGDP","TOT","PC_CHGPY","Q","2009-Q2",-6.662218,
"DEU","QGDP","TOT","PC_CHGPY","Q","2009-Q3",-5.535609,
"DEU","QGDP","TOT","PC_CHGPY","Q","2009-Q4",-3.282688,
"DEU","QGDP","TOT","PC_CHGPY","Q","2010-Q1",2.277714,
"DEU","QGDP","TOT","PC_CHGPY","Q","2010-Q2",4.420781,
"DEU","QGDP","TOT","PC_CHGPY","Q","2010-Q3",4.690827,
"DEU","QGDP","TOT","PC_CHGPY","Q","2010-Q4",4.768632,
"DEU","QGDP","TOT","PC_CHGPY","Q","2011-Q1",5.934946,
"DEU","QGDP","TOT","PC_CHGPY","Q","2011-Q2",3.717066,
"DEU","QGDP","TOT","PC_CHGPY","Q","2011-Q3",3.751496,
"DEU","QGDP","TOT","PC_CHGPY","Q","2011-Q4",2.623933,
"DEU","QGDP","TOT","PC_CHGPY","Q","2012-Q1",0.886263,
"DEU","QGDP","TOT","PC_CHGPY","Q","2012-Q2",0.959206,
"DEU","QGDP","TOT","PC_CHGPY","Q","2012-Q3",0.38666,
"DEU","QGDP","TOT","PC_CHGPY","Q","2012-Q4",0.241023,
"DEU","QGDP","TOT","PC_CHGPY","Q","2013-Q1",-0.428776,
"DEU","QGDP","TOT","PC_CHGPY","Q","2013-Q2",0.448946,
"DEU","QGDP","TOT","PC_CHGPY","Q","2013-Q3",0.697483,
"DEU","QGDP","TOT","PC_CHGPY","Q","2013-Q4",1.463516,
"DEU","QGDP","TOT","PC_CHGPY","Q","2014-Q1",2.930362,
"DEU","QGDP","TOT","PC_CHGPY","Q","2014-Q2",1.829328,
"DEU","QGDP","TOT","PC_CHGPY","Q","2014-Q3",1.778149,
"DEU","QGDP","TOT","PC_CHGPY","Q","2014-Q4",2.307845,
"DEU","QGDP","TOT","PC_CHGPY","Q","2015-Q1",1.122454,
"DEU","QGDP","TOT","PC_CHGPY","Q","2015-Q2",1.786264,
"DEU","QGDP","TOT","PC_CHGPY","Q","2015-Q3",1.747078,
"DEU","QGDP","TOT","PC_CHGPY","Q","2015-Q4",1.319237,
"DEU","QGDP","TOT","PC_CHGPY","Q","2016-Q1",2.330974,
"DEU","QGDP","TOT","PC_CHGPY","Q","2016-Q2",2.276372,
"DEU","QGDP","TOT","PC_CHGPY","Q","2016-Q3",2.026553,
"DEU","QGDP","TOT","PC_CHGPY","Q","2016-Q4",1.948114,
"DEU","QGDP","TOT","PC_CHGPY","Q","2017-Q1",2.346905,
"DEU","QGDP","TOT","PC_CHGPY","Q","2017-Q2",2.333563,
"DEU","QGDP","TOT","PC_CHGPY","Q","2017-Q3",3.003917,
"DEU","QGDP","TOT","PC_CHGPY","Q","2017-Q4",3.383055,
"DEU","QGDP","TOT","PC_CHGPY","Q","2018-Q1",2.302732,
"DEU","QGDP","TOT","PC_CHGPY","Q","2018-Q2",2.127051,
"DEU","QGDP","TOT","PC_CHGPY","Q","2018-Q3",1.149423,
"DEU","QGDP","TOT","PC_CHGPY","Q","2018-Q4",0.62241,
"IND","QGDP","TOT","PC_CHGPY","Q","1997-Q2",3.271867,
"IND","QGDP","TOT","PC_CHGPY","Q","1997-Q3",3.995211,
"IND","QGDP","TOT","PC_CHGPY","Q","1997-Q4",4.010855,
"IND","QGDP","TOT","PC_CHGPY","Q","1998-Q1",4.916954,
"IND","QGDP","TOT","PC_CHGPY","Q","1998-Q2",5.85828,
"IND","QGDP","TOT","PC_CHGPY","Q","1998-Q3",6.508867,
"IND","QGDP","TOT","PC_CHGPY","Q","1998-Q4",6.204705,
"IND","QGDP","TOT","PC_CHGPY","Q","1999-Q1",6.198517,
"IND","QGDP","TOT","PC_CHGPY","Q","1999-Q2",7.531356,
"IND","QGDP","TOT","PC_CHGPY","Q","1999-Q3",6.929968,
"IND","QGDP","TOT","PC_CHGPY","Q","1999-Q4",7.28888,
"IND","QGDP","TOT","PC_CHGPY","Q","2000-Q1",7.790752,
"IND","QGDP","TOT","PC_CHGPY","Q","2000-Q2",5.219166,
"IND","QGDP","TOT","PC_CHGPY","Q","2000-Q3",5.304763,
"IND","QGDP","TOT","PC_CHGPY","Q","2000-Q4",3.63806,
"IND","QGDP","TOT","PC_CHGPY","Q","2001-Q1",2.055704,
"IND","QGDP","TOT","PC_CHGPY","Q","2001-Q2",4.039507,
"IND","QGDP","TOT","PC_CHGPY","Q","2001-Q3",3.946242,
"IND","QGDP","TOT","PC_CHGPY","Q","2001-Q4",6.288201,
"IND","QGDP","TOT","PC_CHGPY","Q","2002-Q1",6.569868,
"IND","QGDP","TOT","PC_CHGPY","Q","2002-Q2",5.048166,
"IND","QGDP","TOT","PC_CHGPY","Q","2002-Q3",4.380652,
"IND","QGDP","TOT","PC_CHGPY","Q","2002-Q4",2.117815,
"IND","QGDP","TOT","PC_CHGPY","Q","2003-Q1",3.580587,
"IND","QGDP","TOT","PC_CHGPY","Q","2003-Q2",5.546134,
"IND","QGDP","TOT","PC_CHGPY","Q","2003-Q3",7.685049,
"IND","QGDP","TOT","PC_CHGPY","Q","2003-Q4",11.13362,
"IND","QGDP","TOT","PC_CHGPY","Q","2004-Q1",9.083127,
"IND","QGDP","TOT","PC_CHGPY","Q","2004-Q2",8.918198,
"IND","QGDP","TOT","PC_CHGPY","Q","2004-Q3",8.669361,
"IND","QGDP","TOT","PC_CHGPY","Q","2004-Q4",7.252543,
"IND","QGDP","TOT","PC_CHGPY","Q","2005-Q1",8.734178,
"IND","QGDP","TOT","PC_CHGPY","Q","2005-Q2",9.57187,
"IND","QGDP","TOT","PC_CHGPY","Q","2005-Q3",8.49515,
"IND","QGDP","TOT","PC_CHGPY","Q","2005-Q4",9.124488,
"IND","QGDP","TOT","PC_CHGPY","Q","2006-Q1",9.933773,
"IND","QGDP","TOT","PC_CHGPY","Q","2006-Q2",8.089748,
"IND","QGDP","TOT","PC_CHGPY","Q","2006-Q3",10.127616,
"IND","QGDP","TOT","PC_CHGPY","Q","2006-Q4",9.250466,
"IND","QGDP","TOT","PC_CHGPY","Q","2007-Q1",9.557228,
"IND","QGDP","TOT","PC_CHGPY","Q","2007-Q2",10.72776,
"IND","QGDP","TOT","PC_CHGPY","Q","2007-Q3",9.110817,
"IND","QGDP","TOT","PC_CHGPY","Q","2007-Q4",10.897586,
"IND","QGDP","TOT","PC_CHGPY","Q","2008-Q1",8.537632,
"IND","QGDP","TOT","PC_CHGPY","Q","2008-Q2",6.974693,
"IND","QGDP","TOT","PC_CHGPY","Q","2008-Q3",6.003423,
"IND","QGDP","TOT","PC_CHGPY","Q","2008-Q4",2.666428,
"IND","QGDP","TOT","PC_CHGPY","Q","2009-Q1",0.164168,
"IND","QGDP","TOT","PC_CHGPY","Q","2009-Q2",4.882526,
"IND","QGDP","TOT","PC_CHGPY","Q","2009-Q3",6.633141,
"IND","QGDP","TOT","PC_CHGPY","Q","2009-Q4",8.767616,
"IND","QGDP","TOT","PC_CHGPY","Q","2010-Q1",13.694725,
"IND","QGDP","TOT","PC_CHGPY","Q","2010-Q2",10.039965,
"IND","QGDP","TOT","PC_CHGPY","Q","2010-Q3",10.471414,
"IND","QGDP","TOT","PC_CHGPY","Q","2010-Q4",10.681642,
"IND","QGDP","TOT","PC_CHGPY","Q","2011-Q1",9.851509,
"IND","QGDP","TOT","PC_CHGPY","Q","2011-Q2",8.573987,
"IND","QGDP","TOT","PC_CHGPY","Q","2011-Q3",5.452641,
"IND","QGDP","TOT","PC_CHGPY","Q","2011-Q4",4.739245,
"IND","QGDP","TOT","PC_CHGPY","Q","2012-Q1",4.276464,
"IND","QGDP","TOT","PC_CHGPY","Q","2012-Q2",4.221035,
"IND","QGDP","TOT","PC_CHGPY","Q","2012-Q3",6.094869,
"IND","QGDP","TOT","PC_CHGPY","Q","2012-Q4",5.633586,
"IND","QGDP","TOT","PC_CHGPY","Q","2013-Q1",5.860991,
"IND","QGDP","TOT","PC_CHGPY","Q","2013-Q2",6.118744,
"IND","QGDP","TOT","PC_CHGPY","Q","2013-Q3",5.917555,
"IND","QGDP","TOT","PC_CHGPY","Q","2013-Q4",6.978518,
"IND","QGDP","TOT","PC_CHGPY","Q","2014-Q1",6.514209,
"IND","QGDP","TOT","PC_CHGPY","Q","2014-Q2",7.442778,
"IND","QGDP","TOT","PC_CHGPY","Q","2014-Q3",7.68087,
"IND","QGDP","TOT","PC_CHGPY","Q","2014-Q4",6.980874,
"IND","QGDP","TOT","PC_CHGPY","Q","2015-Q1",7.541836,
"IND","QGDP","TOT","PC_CHGPY","Q","2015-Q2",7.394314,
"IND","QGDP","TOT","PC_CHGPY","Q","2015-Q3",7.415435,
"IND","QGDP","TOT","PC_CHGPY","Q","2015-Q4",7.933857,
"IND","QGDP","TOT","PC_CHGPY","Q","2016-Q1",9.192646,
"IND","QGDP","TOT","PC_CHGPY","Q","2016-Q2",8.912195,
"IND","QGDP","TOT","PC_CHGPY","Q","2016-Q3",9.063798,
"IND","QGDP","TOT","PC_CHGPY","Q","2016-Q4",8.429427,
"IND","QGDP","TOT","PC_CHGPY","Q","2017-Q1",6.705195,
"IND","QGDP","TOT","PC_CHGPY","Q","2017-Q2",6.714594,
"IND","QGDP","TOT","PC_CHGPY","Q","2017-Q3",6.648541,
"IND","QGDP","TOT","PC_CHGPY","Q","2017-Q4",7.180773,
"IND","QGDP","TOT","PC_CHGPY","Q","2018-Q1",7.607946,
"IND","QGDP","TOT","PC_CHGPY","Q","2018-Q2",7.006417,
"IND","QGDP","TOT","PC_CHGPY","Q","2018-Q3",6.453244,
"IND","QGDP","TOT","PC_CHGPY","Q","2018-Q4",5.653047,
"TUR","QGDP","TOT","PC_CHGPY","Q","1999-Q1",-4.677329,
"TUR","QGDP","TOT","PC_CHGPY","Q","1999-Q2",-3.796435,
"TUR","QGDP","TOT","PC_CHGPY","Q","1999-Q3",-3.905646,
"TUR","QGDP","TOT","PC_CHGPY","Q","1999-Q4",-1.071625,
"TUR","QGDP","TOT","PC_CHGPY","Q","2000-Q1",2.466625,
"TUR","QGDP","TOT","PC_CHGPY","Q","2000-Q2",6.742773,
"TUR","QGDP","TOT","PC_CHGPY","Q","2000-Q3",8.819801,
"TUR","QGDP","TOT","PC_CHGPY","Q","2000-Q4",8.210085,
"TUR","QGDP","TOT","PC_CHGPY","Q","2001-Q1",2.372659,
"TUR","QGDP","TOT","PC_CHGPY","Q","2001-Q2",-7.560093,
"TUR","QGDP","TOT","PC_CHGPY","Q","2001-Q3",-7.600652,
"TUR","QGDP","TOT","PC_CHGPY","Q","2001-Q4",-10.722705,
"TUR","QGDP","TOT","PC_CHGPY","Q","2002-Q1",-1.272068,
"TUR","QGDP","TOT","PC_CHGPY","Q","2002-Q2",8.158031,
"TUR","QGDP","TOT","PC_CHGPY","Q","2002-Q3",7.167548,
"TUR","QGDP","TOT","PC_CHGPY","Q","2002-Q4",11.898942,
"TUR","QGDP","TOT","PC_CHGPY","Q","2003-Q1",7.479853,
"TUR","QGDP","TOT","PC_CHGPY","Q","2003-Q2",3.81663,
"TUR","QGDP","TOT","PC_CHGPY","Q","2003-Q3",5.393033,
"TUR","QGDP","TOT","PC_CHGPY","Q","2003-Q4",6.875409,
"TUR","QGDP","TOT","PC_CHGPY","Q","2004-Q1",9.572407,
"TUR","QGDP","TOT","PC_CHGPY","Q","2004-Q2",11.485958,
"TUR","QGDP","TOT","PC_CHGPY","Q","2004-Q3",8.734661,
"TUR","QGDP","TOT","PC_CHGPY","Q","2004-Q4",7.78146,
"TUR","QGDP","TOT","PC_CHGPY","Q","2005-Q1",9.326224,
"TUR","QGDP","TOT","PC_CHGPY","Q","2005-Q2",7.510615,
"TUR","QGDP","TOT","PC_CHGPY","Q","2005-Q3",8.230849,
"TUR","QGDP","TOT","PC_CHGPY","Q","2005-Q4",10.622754,
"TUR","QGDP","TOT","PC_CHGPY","Q","2006-Q1",7.020378,
"TUR","QGDP","TOT","PC_CHGPY","Q","2006-Q2",9.529647,
